Time,Thrust,Altitude,Impact Time,Pressure, Drag, Airspeed
161.907199705711,3609.99938964844,89983.4038263368, 518.263427929802, 0.19429340645828, 0.177495117507449, 1417.15683843479
161.927199705708,3609.99938964844,90011.7457754532, 518.265276294972, 0.193288337215181, 0.177484469098802, 1416.96637123239
161.947199705704,3609.99938964844,90040.0833490467, 518.267125189346, 0.192288271693212, 0.177473861143842, 1416.77590608189
161.967199705701,3609.99938964844,90068.4134690551, 518.268972884844, 0.191293427889487, 0.177463293633261, 1416.58544228697
161.987199705698,3609.99938964844,90096.740881734, 518.270822072669, 0.190303787437775, 0.177452766555072, 1416.39498106599
162.007199705695,3609.99938964844,90125.0611360217, 518.775489189976, 0.189319094790959, 0.192647305906201, 1416.20452135234
162.027199705692,3609.99938964844,90153.381096505, 518.777351424439, 0.188339553395989, 0.192638705593259, 1416.01406382966
162.047199705688,3609.99938964844,90181.7016740324, 518.779151778545, 0.187364922671556, 0.192628187872196, 1415.82360746874
162.067199705685,3609.99938964844,90210.0135551704, 518.78094795818, 0.186395140387192, 0.192617630125255, 1415.63315426946
162.087199705682,3609.99938964844,90238.32189302, 518.782747279063, 0.185430482871668, 0.192607187047433, 1415.4427016012
162.107199705679,3609.99938964844,90266.6306526311, 518.784475590208, 0.184470902469817, 0.192594546257662, 1415.25225129782
162.127199705676,3609.99938964844,90294.9315440537, 518.782735534068, 0.183516129473672, 0.192477208519231, 1415.06180266573
162.147199705672,3609.99938964844,90323.2280214712, 518.78452884917, 0.182566145578833, 0.192466628266847, 1414.87135586058
162.167199705669,3609.99938964844,90351.513855426, 518.786393761807, 0.181621197919095, 0.192458338084859, 1414.68091042093
162.187199705666,3609.99938964844,90379.8114234343, 518.788192991569, 0.180680987976822, 0.192447832540956, 1414.49046738804
162.207199705663,3609.99938964844,90408.0933929667, 518.789986942192, 0.1797457629966, 0.192437364279506, 1414.30002712319
162.22719970566,3609.99938964844,90436.3746357191, 518.791783140905, 0.178815489463614, 0.192426933293575, 1414.10958848549
162.247199705656,3609.99938964844,90464.6518090352, 518.795382104461, 0.17788992764211, 0.192471022366233, 1413.91915065458
162.267199705653,3609.99938964844,90492.9344505923, 518.797099337228, 0.176969030222904, 0.19245810336772, 1413.72871527552
162.28719970565,3609.99938964844,90521.2006594142, 518.798887610895, 0.17605301448511, 0.192447547928632, 1413.53828156985
162.307199705647,3609.99938964844,90549.4629087834, 518.800676564704, 0.175141656010087, 0.19243702972504, 1413.34785011444
162.327199705644,3609.99938964844,90577.73180485, 518.80247145725, 0.174235142362997, 0.192426548750808, 1413.15741950553
162.34719970564,3609.99938964844,90605.9897780264, 518.804271705979, 0.173333220057592, 0.19241635552957, 1412.96699123038
162.367199705637,3609.99938964844,90634.2461943351, 518.803662789498, 0.172436120907744, 0.192333278053248, 1412.7765645192
162.387199705634,3609.99938964844,90662.4935009111, 518.805446703601, 0.171543576495424, 0.192322668024486, 1412.58613936308
162.407199705631,3609.99938964844,90690.7466971757, 518.807236412646, 0.170655804171027, 0.192312095204594, 1412.3957163982
162.427199705628,3609.99938964844,90718.9918743171, 518.809024635292, 0.16977255034642, 0.192301559583865, 1412.20529540286
162.447199705624,3609.99938964844,90747.2297348002, 518.810811529433, 0.16889403185379, 0.192291061151161, 1412.01487524954
162.467199705621,3609.99938964844,90775.4616140345, 518.812598178916, 0.168019995826214, 0.192280599898717, 1411.82445804915
162.487199705618,3609.99938964844,90803.6945763057, 518.811171912244, 0.167150644033034, 0.192172848187963, 1411.63404150103
162.507199705615,3609.99938964844,90831.9244451601, 518.812955638129, 0.166285724030659, 0.192162229064085, 1411.44362879977
162.527199705612,3609.99938964844,90860.1528454082, 518.814739885084, 0.165425465196594, 0.192151647117367, 1411.25321044914
162.547199705608,3609.99938964844,90888.3682218868, 518.81652006387, 0.164569616312326, 0.192141102336662, 1411.06279419573
162.567199705605,3609.99938964844,90916.594925973, 518.818308855008, 0.163718364858374, 0.192130594713589, 1410.87238007834
162.587199705602,3609.99938964844,90944.8048629141, 518.820091526163, 0.162871472498784, 0.192120124230184, 1410.68196749882
162.607199705599,3609.99938964844,90973.0138115505, 518.658836174459, 0.162029163581396, 0.187170017046758, 1410.49152571984
162.627199705596,3609.99938964844,91001.213593718, 518.660619306455, 0.161191163139481, 0.187159318644065, 1410.30108529122
162.647199705592,3609.99969482422,91029.4188948715, 518.662407973818, 0.160357702569846, 0.187148658308807, 1410.11064654825
162.667199705589,3609.99969482422,91057.615941781, 518.664194751733, 0.159528528998382, 0.187138036026298, 1409.92020809961
162.687199705586,3609.99969482422,91085.8103832942, 518.665982849918, 0.158703624897497, 0.187127451794534, 1409.72977143176
162.707199705583,3609.99969482422,91114.0082215754, 518.667775345785, 0.157883397131864, 0.187116905598949, 1409.53933627735
162.72719970558,3609.99969482422,91142.1952045051, 518.232597114795, 0.157067197873101, 0.173833776353637, 1409.34890271659
162.747199705576,3609.99969482422,91170.3747449242, 518.234416492906, 0.156255419558434, 0.173822928808477, 1409.15847156726
162.767199705573,3609.99969482422,91198.5526021611, 518.236237820614, 0.155448044145581, 0.173812122066925, 1408.96804249604
162.78719970557,3609.99969482422,91226.7279333383, 518.238060758285, 0.15464484896299, 0.173801356112108, 1408.77761605685
162.807199705567,3609.99969482422,91254.9005644735, 518.239884905524, 0.153845815874736, 0.173790630933503, 1408.58719057354
